,date_registered,username,name,gender,address,email,birthdate,residence,employer,job,age,salary,credit_card_provider,credit_card_number,credit_card_security_code,credit_card_expire
4807,-6361,do******8,Andrew Davis,M,"386 52 Ave, 900-8907",nd****s@gmail.com,79848,"New York, NC",NLBRNI,YCHAKU,"(41,60)","(50000,75000)",YMXPWJ,42*************4,###1,GKYGYB
4925,-6362,jo*********n,David King,F,"904 92  Blvd, 900-4598",da*****6@gmail.com,66206,"Los Angeles, FL",IZNCIP,OBJWMW,"(0,18)","(50000,75000)",GUYUNS,34************4,##7,QKFJXM
6748,-6363,ta**********n,Daniel Miller,M,"520 40  Blvd, 800-4023",vh**t@hotmail.com,65146,"Houston, GA",POBEBD,EDPFGV,"(41,60)","(75,000,250000)",MAOKIJ,47**********2,###1,WRDVMN
9486,-6364,hb*****y,Robert Lewis,F,"966 43 St, 400-1493",ma****4@yahoo.com,66033,"Chicago, NY",BPYPNR,SKPLNW,"(41,60)","(75,000,250000)",UEJEZN,46**********6,###8,WNWYLX
653,-6366,em*********n,Ashley Clark,M,"587 2 St, 600-8872",sp***z@hotmail.com,86560,"San Jose, CA",PKBOFT,XCTKFT,"(26,40)","(50000,75000)",GUYUNS,46*************8,###8,FHLAJR
1254,-6367,jo*****8,Amanda Walker,M,"892 78  Blvd, 600-1926",ca**********e@yahoo.com,79707,"Phoenix, IL",LQFIWJ,DJHSML,"(41,60)","(75,000,250000)",RCMTBS,35*************3,##4,VGWJGS
1548,-6368,xp****s,William Clark,M,"515 11 St, 500-7574",sa******t@yahoo.com,56092,"Philadelphia, PA",TPMCFN,FUWUMA,"(60,65)","(75,000,250000)",YMXPWJ,67*********1,###3,NVQATB
3948,-6369,th*****0,John Garcia,F,"191 29 Ln, 500-9883",jo***********m@hotmail.com,74789,"Chicago, NC",EIIXKB,FDFWHY,"(41,60)","(0,25000)",GUYUNS,36***********3,###4,CWDTUC
5234,-6370,ti*****d,Lisa Allen,F,"157 1 Ln, 800-3206",ke*******r@hotmail.com,61174,"Houston, TX",LNOBCH,GRSUGK,"(41,60)","(75,000,250000)",WFTMDV,30***********1,###3,MELDTU
5486,-6371,ma*******a,Jennifer Lewis,F,"828 26 St, 300-1590",th***s@gmail.com,83338,"San Antonio, VA",UHJIXS,VLTVJW,"(41,60)","(75,000,250000)",WFTMDV,35*************8,###2,EFEUAT
6431,-6372,ne*********t,Jessica Miller,F,"202 98  Blvd, 400-5550",sp***********y@hotmail.com,92928,"San Antonio, CA",FEJPQL,GIWJMV,"(0,18)","(75,000,250000)",KVRJWO,37************5,###4,DPTEWM
7570,-6373,wm*****s,Mary Lewis,F,"489 93 St, 400-2540",fe***********a@yahoo.com,60147,"Phoenix, TX",MLEOMF,LVTKDP,"(19,25)","(25000,50000)",GUYUNS,44*************7,###6,CNXCCV
8918,-6374,ho******e,Michael Hernandez,M,"304 78 St, 600-1652",jo********n@yahoo.com,80466,"San Antonio, FL",XRHEHB,FGSZIV,"(41,60)","(50000,75000)",RCMTBS,18************4,###5,VRHVMH
8243,-6376,rj*****n,Ashley Miller,M,"139 36 Ave, 200-9982",fl*******d@hotmail.com,75781,"Houston, NC",FVGGNO,GYAPEI,"(26,40)","(75,000,250000)",GUYUNS,41*************2,###4,VFXRBS
9012,-6377,jo******s,John Williams,M,"982 29  Blvd, 500-7198",vc***k@gmail.com,55869,"Philadelphia, FL",NYSMBM,CSHJUW,"(26,40)","(75,000,250000)",MFZRLP,37************4,###0,QJQAQV
9415,-6378,al******x,Mary Walker,F,"851 19 Ln, 200-9144",sm*******y@hotmail.com,55549,"Phoenix, NC",LBTCEP,JNHSVR,"(19,25)","(75,000,250000)",KVRJWO,21************9,###0,GDEGSO
9535,-6379,zc****r,Sarah Allen,F,"490 56 St, 600-9204",da****1@gmail.com,85330,"Phoenix, OH",RQNYLG,EKOCRQ,"(26,40)","(25000,50000)",MAOKIJ,41*************6,####8,WXYXKQ
938,-6381,ru**********n,Michael Jones,M,"436 69 Ln, 300-5135",rj*****n@gmail.com,91599,"Phoenix, GA",JWYWFY,YYKKDK,"(26,40)","(50000,75000)",KVRJWO,43*************5,###1,LIJNOR
3726,-6382,fo*******n,Robert Moore,M,"970 18 Rd, 500-3225",ia*****z@hotmail.com,67881,"San Jose, FL",XEZWYT,ELKCOO,"(41,60)","(75,000,250000)",GUYUNS,57*********8,###5,JKXCIW
5255,-6383,to***3,Sarah Young,F,"511 17 St, 500-4235",mi***********s@hotmail.com,77230,"Chicago, VA",ALJFAV,ZORLAD,"(19,25)","(25000,50000)",YMXPWJ,41****************8,###3,SIGVZV
5747,-6384,ya***n,Elizabeth Walker,F,"523 4 St, 600-5126",br**********d@hotmail.com,74468,"Los Angeles, VA",XGOWBL,NPGDRY,"(26,40)","(50000,75000)",MFZRLP,30***********3,###4,CVZHWA
5905,-6385,vi*********a,Ashley Lewis,F,"530 8 Ln, 500-6183",je****6@yahoo.com,75743,"Dallas, FL",XAMYVC,MHJDSM,"(26,40)","(75,000,250000)",RCMTBS,49**********6,###4,GUTIBM
7132,-6386,qf***n,Mary Davis,M,"655 30 Ln, 100-5975",an*******l@yahoo.com,73786,"San Antonio, OH",JYRCYT,YCHAKU,"(41,60)","(75,000,250000)",MFZRLP,49****************7,###1,GLRPDO
7595,-6387,xh***s,Kevin Garcia,F,"995 100 St, 800-2864",xc***u@yahoo.com,62015,"San Diego, NC",OYAPWV,PENSDK,"(41,60)","(75,000,250000)",GUYUNS,40****************9,###7,KIKBWB
9349,-6388,fe*******1,Sarah Clark,M,"642 52  Blvd, 600-2616",am****9@gmail.com,63371,"Chicago, GA",SXFDEQ,AZUQVK,"(41,60)","(75,000,250000)",MAOKIJ,48*************1,##3,DPTEWM
9945,-6389,cu**************e,Lisa Wilson,M,"136 1  Blvd, 500-1047",gm***e@gmail.com,52466,"Phoenix, IL",UXSPJV,CDPCLF,"(41,60)","(75,000,250000)",GUYUNS,22*************8,###7,PNTUOK
978,-6391,al****9,Jennifer Allen,M,"991 2  Blvd, 900-3394",ri*********e@gmail.com,70468,"San Diego, TX",EFKQWQ,GNSJQT,"(60,65)","(75,000,250000)",RCMTBS,35*************8,###2,FFPPWV
1231,-6392,ab*****d,Elizabeth Smith,F,"550 26 Ave, 300-3829",ih***s@gmail.com,68193,"Los Angeles, NY",NMGNRT,WXLOWP,"(26,40)","(75,000,250000)",BWTPEW,47*************4,##4,MHWBWM
1757,-6393,cl*********w,Michael Miller,F,"746 58 Ln, 300-8259",co*****n@yahoo.com,90282,"San Diego, GA",DIYJAW,EZJHPT,"(41,60)","(75,000,250000)",UEJEZN,35*************8,###0,EFEUAT
2080,-6394,mb****s,Lisa Wilson,M,"596 100 Ave, 900-5755",ro***********a@gmail.com,61702,"Los Angeles, NY",ISVFYA,DVKPBF,"(26,40)","(75,000,250000)",RCMTBS,18************7,####9,MMFSXS
3288,-6395,ki*******2,Daniel King,M,"930 38 Ln, 600-4677",ro*****4@yahoo.com,52983,"San Jose, NY",DWTWNG,QNMSPM,"(60,65)","(50000,75000)",RCMTBS,35*************4,####6,QZMSQJ
3975,-6396,ch************y,Elizabeth Garcia,M,"656 61 Rd, 600-3613",ch********6@gmail.com,58199,"San Diego, TX",IVNRCJ,IEMILK,"(26,40)","(75,000,250000)",RCMTBS,41**********7,###6,KSMTZY
4503,-6397,hi*******l,Brian Garcia,F,"824 8 Ln, 800-1373",ru******m@gmail.com,90566,"Phoenix, FL",EHEPBS,YHHJWW,"(60,65)","(75,000,250000)",KVRJWO,67*********2,###8,PNTUOK
5633,-6398,ga******n,Robert Wilson,F,"555 30  Blvd, 200-6950",ch******n@yahoo.com,91728,"Houston, VA",HHSZCU,YBJUSK,"(26,40)","(50000,75000)",RCMTBS,22*************7,###0,MHWBWM
6414,-6399,st********r,Jane Garcia,F,"510 1 Rd, 700-4323",rh****s@hotmail.com,92347,"Phoenix, GA",XMBNFF,TGCTQS,"(19,25)","(75,000,250000)",UEJEZN,47**********7,###7,UPECFD
6709,-6400,ma**********n,Sarah Hernandez,F,"376 12  Blvd, 400-7877",ja***********z@hotmail.com,84674,"San Antonio, IL",YZIMFX,QNDBDP,"(19,25)","(75,000,250000)",GUYUNS,21************1,####8,VSJSID
7733,-6401,le********a,Joseph Jones,M,"125 50 Ave, 900-1927",ky*********n@gmail.com,88901,"Houston, PA",KGRSPF,ILTRLW,"(60,65)","(25000,50000)",KVRJWO,34************0,###6,RPPVSL
8133,-6402,sh************n,John Smith,M,"211 100 Rd, 300-7353",sm*****e@gmail.com,91779,"New York, FL",GEEFVU,DNHWFF,"(26,40)","(0,25000)",RCMTBS,35*************3,###3,PNTUOK
8881,-6403,ki*******7,Emily Rodriguez,F,"745 94 Ave, 700-5429",ju*****z@yahoo.com,91302,"San Diego, CA",FIBWWJ,VWGTBN,"(41,60)","(50000,75000)",KVRJWO,30***********9,####9,GKYGYB
93,-6405,lc****s,Joseph Smith,M,"209 44  Blvd, 800-6930",pe*********e@yahoo.com,73023,"Phoenix, NC",SDVFRL,KJNPXQ,"(60,65)","(75,000,250000)",RCMTBS,46****************4,###7,IGOZFL
1651,-6406,ma*****y,Andrew Johnson,F,"482 43 Rd, 700-4876",je*************g@yahoo.com,63997,"Dallas, IL",UOYVYQ,LSPLPJ,"(60,65)","(75,000,250000)",BWTPEW,35*************8,###5,JWLPXS
1674,-6407,sy*********n,Ashley King,M,"623 72 Ln, 300-8569",ap****1@hotmail.com,53439,"San Antonio, VA",UTCBIR,UGDNYS,"(41,60)","(75,000,250000)",RCMTBS,35*************6,###7,VZSOJC
4443,-6408,ga***********r,David Allen,F,"603 22  Blvd, 900-5563",wi*********r@gmail.com,87287,"Houston, TX",XYCVHB,EKCZDZ,"(41,60)","(50000,75000)",MAOKIJ,18************0,###1,WJIMWW
5302,-6409,sa***********y,Jane Garcia,M,"428 55 Ave, 400-1678",pa********y@yahoo.com,92703,"San Antonio, NC",PMPBLF,WQOYBU,"(60,65)","(25000,50000)",MFZRLP,40****************6,###0,WXYXKQ
7869,-6410,aa******e,John Brown,M,"233 84 St, 600-3972",gi***6@gmail.com,58153,"Philadelphia, GA",GTJNHB,WOEPJO,"(41,60)","(75,000,250000)",KCUOPI,41*************5,###3,VFXRBS
8376,-6411,da*********n,Andrew Hernandez,M,"927 16 Ln, 300-6954",sh*******z@yahoo.com,73451,"Phoenix, NC",WNRSVO,PNJVJB,"(41,60)","(75,000,250000)",MFZRLP,22*************7,###8,WIKHTN
9768,-6412,br********e,Ashley Miller,M,"642 63 Ln, 200-3559",tb******d@gmail.com,73418,"Dallas, GA",ECHYFC,KJICQA,"(60,65)","(75,000,250000)",UEJEZN,35*************2,###4,IRLFBW
81,-6414,ps******n,Jessica Johnson,M,"844 75 St, 300-4118",mi**********g@yahoo.com,54330,"Philadelphia, IL",TYYLDX,HHFAHP,"(41,60)","(75,000,250000)",BWTPEW,60*************7,####0,QZMSQJ
713,-6415,mo***********w,Ashley Miller,M,"306 66 Ave, 500-7969",up**e@gmail.com,75427,"New York, NY",XSVDNI,DGWVVM,"(26,40)","(75,000,250000)",RCMTBS,45*************6,##5,IGOZFL
1495,-6416,ni*****9,Robert Lewis,F,"984 62  Blvd, 300-3424",qc**k@hotmail.com,66190,"San Jose, CA",YMUDMK,XIIRKO,"(41,60)","(75,000,250000)",GUYUNS,44****************6,###7,UVCWON
1504,-6417,hb***s,Jane Williams,F,"751 76 Ln, 700-6053",ka*************a@gmail.com,66106,"San Antonio, TX",LTRIDF,LVSOCV,"(41,60)","(75,000,250000)",UEJEZN,63*********0,###5,TJFCWY
2279,-6418,mi*********h,Amanda Williams,F,"286 25 Ave, 900-4026",li****6@hotmail.com,55071,"Chicago, NC",VUJYUR,AQDCEQ,"(41,60)","(75,000,250000)",MAOKIJ,35*************4,###4,MCKPJO
3025,-6419,ca*************y,Robert Wilson,F,"395 88 Rd, 200-8648",st********5@yahoo.com,76725,"Phoenix, TX",MXMGYN,ILTRLW,"(41,60)","(50000,75000)",WFTMDV,35*************8,###3,WNLYCT
3773,-6420,de******2,Brian Garcia,M,"870 87 Ln, 400-2902",qb****t@yahoo.com,80538,"Dallas, FL",ITXFCG,HVPFUH,"(41,60)","(75,000,250000)",MAOKIJ,41*************0,###4,MHWBWM
4437,-6421,va*******x,Michael Allen,F,"337 72 Ln, 800-2013",mi******3@gmail.com,84377,"Chicago, CA",ASJJPN,PJHXJY,"(41,60)","(75,000,250000)",YMXPWJ,49**********6,###8,BZMXMJ
6826,-6422,he**********s,John King,M,"190 67 Rd, 100-7170",tu********n@gmail.com,57770,"Houston, FL",YNFBNV,VNUKIR,"(41,60)","(75,000,250000)",KVRJWO,37************1,###8,CIHWVB
7085,-6423,dp***e,Jessica Clark,F,"372 42  Blvd, 300-8656",fr***********n@gmail.com,86103,"San Diego, VA",FUPMVN,HOBORN,"(41,60)","(75,000,250000)",KCUOPI,67*********6,##0,PHSPXU
2030,-6425,yc******l,Sarah Hernandez,F,"245 7 Ln, 100-7097",st**********s@gmail.com,62270,"San Antonio, VA",NNIHKG,PENSDK,"(26,40)","(75,000,250000)",GUYUNS,34************2,###8,EFEUAT
2110,-6426,as*****4,Sarah Allen,F,"264 74  Blvd, 200-4553",he************l@gmail.com,71380,"Chicago, GA",LISXWK,CQSXFM,"(41,60)","(75,000,250000)",YMXPWJ,43**********4,###8,GJCSTW
2142,-6427,rw******s,Daniel Smith,F,"371 66 Ave, 600-6755",ro********t@gmail.com,57519,"New York, VA",OMLRQW,SOQOFR,"(26,40)","(75,000,250000)",RCMTBS,47*************1,###8,TJFCWY
3953,-6428,gl****1,Lisa Davis,M,"138 44  Blvd, 400-5243",ca**********h@gmail.com,80462,"San Diego, FL",DMKKJV,AZUQVK,"(26,40)","(75,000,250000)",RCMTBS,47**********5,###7,RVUNKZ
5753,-6429,da****6,Sarah Brown,F,"719 87  Blvd, 400-2725",ta********n@yahoo.com,56189,"Philadelphia, GA",EBMJQD,GFDVYE,"(41,60)","(75,000,250000)",KCUOPI,67*********3,###0,PTCBHD
6297,-6430,kr*****5,Amanda Davis,F,"809 75  Blvd, 600-7247",qh*******z@yahoo.com,60079,"Phoenix, NC",RMIBGC,PHPWXV,"(41,60)","(75,000,250000)",UEJEZN,22*************2,###3,YVFFHF
7343,-6431,us***h,David Smith,M,"624 64 Ave, 500-1529",ng*********r@yahoo.com,60531,"Houston, NY",WOSDTF,AXCXOP,"(26,40)","(50000,75000)",KVRJWO,60*************7,###8,KMKNOB
8191,-6432,wa*********l,Jennifer Hernandez,F,"219 10 St, 900-2366",je***s@gmail.com,54113,"Los Angeles, VA",GIYGYM,DIDVJI,"(26,40)","(75,000,250000)",WFTMDV,35*************1,####2,FDFBMG
9696,-6433,ro*********n,David Garcia,M,"915 8  Blvd, 200-6478",ka****5@gmail.com,75989,"Chicago, PA",JTSCGN,GLKGIF,"(41,60)","(75,000,250000)",MFZRLP,48****************2,###4,UVCWON
1753,-6435,st********8,David Rodriguez,F,"865 52  Blvd, 700-7281",bs*****z@yahoo.com,72726,"New York, GA",XCVPTT,YLZYHG,"(60,65)","(25000,50000)",MAOKIJ,42**********8,###4,MVXISO
3889,-6436,al***8,Elizabeth Allen,M,"258 74 Ave, 800-3732",ro********r@hotmail.com,68898,"San Diego, CA",TORJOZ,TRFCGF,"(26,40)","(75,000,250000)",BWTPEW,34************2,###5,KMCKAM
5695,-6437,as**********n,Jessica Young,F,"864 19 Rd, 500-5421",ho********d@yahoo.com,91952,"Philadelphia, CA",NXIRGO,PHPWXV,"(26,40)","(75,000,250000)",UEJEZN,35*************3,##1,HCGPDP
8445,-6438,cr*********n,Amanda Jones,F,"277 91 Ave, 400-5267",de*********z@hotmail.com,60979,"New York, TX",DYDEXU,SNXKTG,"(26,40)","(75,000,250000)",RCMTBS,45*************1,###5,JBAETQ
103,-6440,ka********2,Andrew Garcia,M,"148 76 Ln, 100-6014",nf**d@yahoo.com,60249,"Los Angeles, VA",WXLYFA,UGDNYS,"(26,40)","(75,000,250000)",RCMTBS,48*************5,####1,SIGVZV
1735,-6441,su*********a,Brian Jones,F,"784 9 Ave, 500-6733",re******7@hotmail.com,87367,"San Antonio, VA",MQKILU,NPGDRY,"(41,60)","(75,000,250000)",GUYUNS,22*************5,###7,BXOVPW
1813,-6442,mi*********w,Joseph Clark,F,"292 84 Ave, 300-3704",ga********5@hotmail.com,59919,"San Antonio, OH",PVOYKY,IVINCD,"(41,60)","(75,000,250000)",UEJEZN,48**********8,###6,DCTOBI
2442,-6443,ug*******z,Daniel Wilson,M,"481 34 Ave, 300-2163",al***********r@hotmail.com,72059,"New York, CA",TMCNDI,XLBGSS,"(26,40)","(75,000,250000)",KCUOPI,35*************1,###4,GUTIBM
3772,-6444,mi***********o,Jessica Hernandez,M,"556 65 Rd, 900-2482",ch*************s@gmail.com,86016,"San Diego, CA",AIJHMM,LVSOCV,"(26,40)","(75,000,250000)",MFZRLP,60*************5,###5,FDFBMG
4701,-6445,kh****s,Michael Brown,F,"225 37 Ln, 800-8628",me********l@hotmail.com,71896,"San Antonio, TX",EQPZQI,TLNHJR,"(19,25)","(50000,75000)",WFTMDV,35*************1,###0,BWSSMA
7640,-6446,ro**********r,Andrew Allen,F,"364 84  Blvd, 400-8860",ch*******i@hotmail.com,86886,"Chicago, TX",FFXCHD,ECWGTU,"(41,60)","(75,000,250000)",YMXPWJ,41*************1,###9,LKFLDT
8081,-6447,ch**************n,John Williams,F,"410 57  Blvd, 800-4483",ri******0@hotmail.com,66886,"New York, PA",FMINGE,IIJQWM,"(19,25)","(75,000,250000)",KVRJWO,41****************2,###4,GSDNFC
8765,-6448,vi*****5,Ashley Johnson,F,"168 86 Rd, 600-9757",ti*********y@gmail.com,62864,"Dallas, CA",BSBQRZ,KMXEJM,"(26,40)","(25000,50000)",RCMTBS,43****************7,###3,VKCRSK
9711,-6449,ps***h,William Moore,F,"335 96  Blvd, 100-2652",gl*****3@gmail.com,76214,"Chicago, FL",GSUWIG,XOVEGF,"(26,40)","(75,000,250000)",UEJEZN,43*************4,###1,WNLYCT
9805,-6450,br************e,Mary Miller,M,"170 43 Ln, 500-8112",sa****4@gmail.com,86756,"San Antonio, FL",EXPPDH,EKOCRQ,"(0,18)","(75,000,250000)",KVRJWO,35*************8,###1,UBXXEO
3190,-6452,ll***z,Jessica Hernandez,M,"933 8  Blvd, 100-9488",th*****6@yahoo.com,84087,"New York, NC",QDUUEG,NUMEMV,"(26,40)","(75,000,250000)",GUYUNS,34************8,###8,BLLJPW
4215,-6453,da****8,Emily Allen,M,"375 90 Rd, 200-2058",ro**********l@gmail.com,55262,"Los Angeles, PA",IFBJKQ,SXNWVQ,"(26,40)","(75,000,250000)",KVRJWO,38***********2,####5,TCTVLC
8188,-6454,je**********y,Elizabeth Rodriguez,M,"981 94 Ln, 200-6117",me******2@gmail.com,52939,"New York, FL",CWENXH,KPBBXV,"(26,40)","(75,000,250000)",RCMTBS,35*************7,###0,VSJSID
516,-6456,be********l,Daniel Smith,F,"913 39 Ln, 600-4458",ro*****4@yahoo.com,66677,"San Antonio, TX",BDZKNQ,ENOBCC,"(60,65)","(75,000,250000)",MFZRLP,50*********0,###2,DFHQEC
1747,-6457,cn****n,Amanda Wilson,F,"576 20 Ave, 300-6560",mi******9@yahoo.com,71423,"New York, GA",TNBWEP,HYEKUB,"(0,18)","(75,000,250000)",RCMTBS,53*************9,###9,TJFCWY
2075,-6458,gm*****a,Michael Smith,F,"189 70 Rd, 100-8972",wi*******n@gmail.com,94697,"New York, IL",YCUEUJ,EUUBOW,"(26,40)","(50000,75000)",KCUOPI,27*************5,###1,GLRPDO
3930,-6459,mc********w,Sarah Brown,M,"460 5 Ln, 300-5725",sl********y@hotmail.com,83668,"San Antonio, GA",HTJNCP,IEMILK,"(26,40)","(75,000,250000)",WFTMDV,22*************1,###8,TBRLXQ
4010,-6460,wa*********r,Robert Davis,M,"995 57 St, 600-1837",ta***4@yahoo.com,66429,"San Antonio, IL",SGUVXI,GMZXVD,"(26,40)","(75,000,250000)",UEJEZN,35*************2,###9,DRCLYB
4348,-6461,os****n,Elizabeth Williams,F,"926 6 St, 300-4564",ti***4@yahoo.com,63428,"San Antonio, VA",PZRIUS,TOODOL,"(26,40)","(75,000,250000)",KCUOPI,37************3,###2,PHSPXU
4569,-6462,ka*******3,Robert Jones,F,"910 92 St, 200-7163",ch********2@gmail.com,63687,"Houston, GA",DOFMEW,EEWNJK,"(19,25)","(75,000,250000)",KCUOPI,40**********2,###7,GUTIBM
5504,-6463,kp**e,John Williams,F,"174 97 Ln, 800-7940",su*********s@gmail.com,55161,"Los Angeles, PA",OVVETL,GEXOYJ,"(60,65)","(75,000,250000)",KVRJWO,34************0,####1,VFXRBS
6100,-6464,kw***r,Elizabeth Hernandez,M,"194 11 Ln, 300-6575",ly********l@gmail.com,79342,"Phoenix, PA",QXHTBD,UJWUNI,"(41,60)","(75,000,250000)",KCUOPI,34************3,###7,CNXCCV
6426,-6465,je*******5,John Garcia,M,"167 60  Blvd, 200-5389",gr*********t@yahoo.com,71636,"San Antonio, NY",LOIHHY,HQSJCJ,"(41,60)","(75,000,250000)",KCUOPI,45****************4,###7,SIGVZV
9101,-6466,ke*********z,Daniel Smith,F,"873 73 Ave, 400-8358",am*******d@yahoo.com,80511,"Chicago, IL",LJTLJS,NKCFPO,"(26,40)","(75,000,250000)",RCMTBS,35*************1,###9,RPPVSL
9200,-6467,ir****s,John Smith,M,"338 2 Ave, 500-5858",ba***********s@hotmail.com,83251,"San Antonio, VA",LTCJRD,VODJIM,"(19,25)","(50000,75000)",YMXPWJ,35*************2,###3,ROCDYP
9425,-6468,gs*****n,Andrew Hernandez,F,"810 3 Ave, 900-7495",co**********n@hotmail.com,84113,"Chicago, GA",XIJOLP,RWQMQZ,"(41,60)","(25000,50000)",UEJEZN,65*************6,###4,MMFSXS
1035,-6470,fu************e,David King,F,"800 85 Ave, 500-2185",es***t@hotmail.com,86411,"Phoenix, NC",KWWMSB,MKPLPG,"(19,25)","(75,000,250000)",GUYUNS,44****************8,###6,VFRPKC
5206,-6471,pa*******r,Andrew Garcia,F,"467 79 St, 700-6625",ki********w@yahoo.com,58165,"Houston, VA",URTYMF,ALDMVB,"(60,65)","(75,000,250000)",KCUOPI,40*************6,###4,DFHQEC
6977,-6472,ca********6,Sarah Garcia,M,"782 59 Rd, 600-2814",mc*********t@hotmail.com,89466,"Phoenix, VA",IEXVYB,FYJCSS,"(26,40)","(25000,50000)",GUYUNS,35*************3,###5,KMCKAM
7401,-6473,da******z,Lisa Williams,M,"296 97 Ave, 400-8180",tj***s@hotmail.com,65629,"San Antonio, IL",CHOCPR,BIYQSD,"(26,40)","(75,000,250000)",YMXPWJ,41**********4,###7,EKPPNK
7809,-6474,er***1,William Moore,F,"530 88 Rd, 200-6276",co*******h@yahoo.com,55037,"Los Angeles, IL",DCJNVR,SOXDWS,"(26,40)","(25000,50000)",MFZRLP,60*************5,###2,UVJQTY
9881,-6475,ja*********n,Michael Young,M,"886 87 Ave, 700-5092",am****r@yahoo.com,62465,"Philadelphia, NC",SWGRRH,IMAGWS,"(26,40)","(25000,50000)",YMXPWJ,43**********2,###9,FHLAJR
2171,-6477,th*********d,Joseph King,F,"900 17 Rd, 400-6414",wo*******n@yahoo.com,86990,"Philadelphia, TX",WMDMET,HUVPRV,"(19,25)","(75,000,250000)",MAOKIJ,48****************0,###0,OXQHXB
5557,-6478,sa*******k,Jane Allen,F,"850 57  Blvd, 300-8022",ki*******3@hotmail.com,58134,"Phoenix, OH",ETCJDX,BWZHWN,"(60,65)","(75,000,250000)",BWTPEW,37************7,###6,LKFLDT
7490,-6479,di*****l,Jennifer Hernandez,F,"813 43  Blvd, 600-6550",gt******n@yahoo.com,67390,"San Diego, GA",DNEJZS,MVVMIK,"(26,40)","(75,000,250000)",RCMTBS,48**********4,###2,GKYGYB
7602,-6480,st*********n,Michael Moore,F,"113 92 Ln, 200-3989",ro********s@hotmail.com,60837,"New York, PA",BCGWMJ,VJQPDY,"(41,60)","(75,000,250000)",GUYUNS,34************0,###6,TBRLXQ
8146,-6481,kn********r,Jennifer Lewis,F,"234 94 St, 300-2091",ca*********n@hotmail.com,81680,"Houston, FL",LGANUY,TBWLKX,"(41,60)","(75,000,250000)",RCMTBS,43****************2,###8,SIGVZV
9612,-6482,qs*****n,Jennifer Clark,M,"178 49 Ave, 500-4913",br*****3@yahoo.com,60632,"Los Angeles, FL",ZPZSSA,NHQJDN,"(41,60)","(75,000,250000)",MAOKIJ,60*************7,###2,CNXCCV
357,-6484,an**********y,Joseph Garcia,F,"973 74 Ln, 800-6573",sa*******7@gmail.com,70800,"San Diego, FL",QJDYET,MYVIJG,"(41,60)","(75,000,250000)",GUYUNS,44**********2,###0,UBXXEO
922,-6485,ca********r,Ashley Miller,F,"993 90 Rd, 300-4067",su******8@yahoo.com,54600,"Houston, TX",YNRBEI,IMAGWS,"(19,25)","(75,000,250000)",GUYUNS,44****************3,###2,VKCRSK
1309,-6486,cj*****n,Jennifer Smith,F,"525 84 Ave, 600-2682",ad*********n@gmail.com,77650,"Houston, TX",JVFREY,NHQVZE,"(60,65)","(75,000,250000)",RCMTBS,35*************4,###8,IGOZFL
1449,-6487,ca****5,John Hernandez,F,"247 29  Blvd, 200-6504",ph***********s@hotmail.com,67605,"San Jose, VA",EXDTFT,LRXKDP,"(26,40)","(75,000,250000)",GUYUNS,48*************2,##7,JKOMSC
1482,-6488,gr******n,Michael Garcia,M,"794 16 St, 500-7320",be*******7@gmail.com,82561,"Chicago, NC",IBZSPU,GJGFAF,"(19,25)","(75,000,250000)",RCMTBS,21************5,##3,TJFCWY
2362,-6489,du*******k,Jane Smith,M,"584 48 Ave, 600-7467",al*****9@gmail.com,58462,"Dallas, PA",TIPNMB,DJDBLT,"(26,40)","(75,000,250000)",UEJEZN,45**********8,###8,VRHVMH
3954,-6490,br**************n,Mary Davis,M,"304 4 Rd, 600-7412",mo***********s@gmail.com,83480,"San Diego, TX",OHQAUH,GDNHYV,"(26,40)","(75,000,250000)",UEJEZN,65*************9,###1,DPTEWM
4902,-6491,dc****o,Amanda Moore,F,"286 58 Ave, 200-9781",ke****5@yahoo.com,59593,"Chicago, PA",BALNZV,HYEVTG,"(41,60)","(75,000,250000)",BWTPEW,60********9,###1,OKCCOJ
8330,-6492,jo*********n,Kevin Allen,F,"532 43  Blvd, 400-3266",br*********s@yahoo.com,90177,"Los Angeles, NC",JEIOHJ,HMREPG,"(19,25)","(75,000,250000)",RCMTBS,65*************3,###8,FHLAJR
1330,-6494,km***s,Robert Rodriguez,M,"184 37 Ave, 600-9529",da***5@hotmail.com,68561,"Los Angeles, CA",BOFRGV,MFIPYX,"(60,65)","(75,000,250000)",MFZRLP,47*************1,###9,KIKBWB
3508,-6495,fm******d,Andrew Miller,F,"447 51 St, 900-6318",el********0@gmail.com,91741,"Philadelphia, VA",FVCSJG,UGMNBT,"(26,40)","(25000,50000)",MFZRLP,35*************5,###6,WXYXKQ
3917,-6496,uc***e,Andrew Williams,M,"821 17 Ave, 600-8554",ka********2@yahoo.com,84032,"Dallas, NC",QYKJQK,JOJMEJ,"(19,25)","(25000,50000)",RCMTBS,47*************2,###1,IGGHIP
6045,-6497,la*******e,Kevin Williams,M,"512 68  Blvd, 400-4611",mi***********r@yahoo.com,56803,"Phoenix, IL",TFXXRI,FLVVVY,"(19,25)","(50000,75000)",WFTMDV,18************6,###9,SYUICW
7193,-6498,sa*******e,Jane Rodriguez,F,"263 5  Blvd, 300-8337",ch***************n@gmail.com,80192,"San Diego, CA",GSJFTL,XLBGSS,"(41,60)","(75,000,250000)",UEJEZN,57*********7,###1,CIHWVB
